timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote
1720303200000,3055.74,3065.95,3055.64,3063.31,26494.901,1720306799999,81110272.99,49603,15633.89,47861212.3628
1720306800000,3063.31,3078.05,3060.51,3065.5,48631.356,1720310399999,149199825.95,74272,22379.473,68667278.57988
1720310400000,3065.49,3067.86,3045.0,3046.64,60284.944,1720313999999,184206223.18,82412,23472.859,71727271.89974
1720314000000,3046.64,3058.2,3037.81,3052.01,69667.638,1720317599999,212182917.47,83721,35960.424,109529224.92086
1720317600000,3052.0,3072.0,3051.32,3065.94,51862.91,1720321199999,158876578.25,76044,26092.656,79933826.35069
1720321200000,3065.94,3066.24,3040.71,3049.52,64762.771,1720324799999,197460749.15,75784,29230.808,89102322.22544
1720324800000,3049.54,3049.76,3026.17,3029.05,76375.762,1720328399999,231971181.55,102042,38523.299,117003605.70864
1720328400000,3029.04,3035.24,3015.12,3029.15,58383.369,1720331999999,176689117.58,86682,30507.475,92332182.28684
1720332000000,3029.16,3037.99,3027.0,3027.41,33000.92,1720335599999,100071858.43,54386,16273.128,49353566.69492
1720335600000,3027.41,3030.94,2991.52,3002.98,136065.016,1720339199999,408905958.42,150073,62956.065,189125662.83001
1720339200000,3002.98,3012.57,3002.32,3011.51,55437.597,1720342799999,166726285.83,77678,31006.973,93249215.73632
1720342800000,3011.51,3018.79,3005.4,3013.79,43309.229,1720346399999,130425723.97,76174,22129.402,66657555.27478
1720346400000,3013.79,3031.83,3007.54,3013.23,59087.244,1720349999999,178317690.57,94029,30018.139,90616648.17389
1720350000000,3013.23,3018.98,3008.0,3013.97,27944.17,1720353599999,84176300.53,66442,12849.358,38712163.28393
1720353600000,3013.96,3022.91,2994.9,3008.5,56892.58,1720357199999,171216038.47,101377,26095.432,78538223.4714
1720357200000,3008.5,3008.5,2966.29,2972.0,179081.052,1720360799999,533833402.19,218763,81061.958,241632957.19658
1720360800000,2972.0,2973.23,2954.08,2961.09,126806.903,1720364399999,375723130.08,156620,63171.444,187210391.29859
1720364400000,2961.09,2977.0,2959.0,2969.61,78483.88,1720367999999,232959461.08,110217,41721.489,123862522.6205
1720368000000,2969.6,2991.66,2962.51,2989.55,65299.266,1720371599999,194528912.46,110588,36146.415,107699812.49001
1720371600000,2989.56,2998.56,2975.28,2994.11,66632.15,1720375199999,199108576.94,95282,32396.584,96828677.98848
1720375200000,2994.11,3008.84,2984.64,2987.45,69519.362,1720378799999,208326456.11,102197,37044.734,111025936.52628
1720378800000,2987.46,2989.31,2980.17,2984.31,21981.035,1720382399999,65588523.73,51481,11681.796,34857860.59562
1720382400000,2984.31,2999.6,2977.38,2997.55,37817.976,1720385999999,113075497.92,63667,18797.468,56203609.99477
